State,Agency Type,Agency Name,Population,Total Offenses,Crimes Against Persons,Crimes Against Property,Crimes Against Society,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Human Trafficking Offenses,Commercial Sex Acts,Involuntary Servitude,Kidnapping/Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With an Object,Fondling,Incest,Statutory Rape,Arson,Bribery,Burglary/Breaking & Entering,Counterfeiting/Forgery,Destruction/Damage/Vandalism of Property,Embezzlement,Extortion/Blackmail,Fraud Offenses,False Pretenses/Swindle/Confidence Game,Credit Card/Automated Teller Machine Fraud,Impersonation,Welfare Fraud,Wire Fraud,Identity Theft,Hacking/Computer Invasion,Larceny/Theft Offenses,Pocket picking,Purse snatching,Shoplifting,Theft From Building,Theft From Coin Operated Machine or Device,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Animal Cruelty,Drug/Narcotic Offenses,Drug/Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/Wagering,Operating/Promoting/Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Pornography/Obscene Material,Prostitution Offenses,Prostitution,Assisting or Promoting Prostitution,Purchasing Prostitution,Weapon Law Violations,State Total
OHIO,Cities,Marysville,"24,544",680,120,477,83,110,7,59,44,0,0,0,0,0,0,0,0,10,4,1,0,5,0,0,0,0,45,24,59,0,2,32,1,5,0,0,0,26,0,297,1,0,29,0,0,16,0,251,13,2,3,0,68,51,17,0,0,0,0,0,5,0,0,0,0,10,514646
OHIO,Cities,Mason,"33,939",701,138,333,230,123,6,88,29,0,0,0,0,0,0,0,1,14,1,1,0,12,0,0,0,0,18,15,75,0,1,16,5,3,0,0,2,6,0,193,2,5,10,29,0,42,1,104,7,2,6,0,221,137,84,0,0,0,0,0,0,1,0,1,0,8,514646
OHIO,Cities,Massillon,"32,433","1,769",532,"1,045",192,476,31,134,311,1,1,0,0,0,0,0,0,55,24,2,0,24,2,3,4,0,116,29,184,0,0,52,16,24,1,1,0,10,0,619,0,6,249,43,1,72,14,234,17,14,10,3,168,127,41,0,0,0,0,0,5,0,0,0,0,16,514646
OHIO,Cities,Maumee,"13,656",835,132,508,195,124,8,63,53,0,0,0,0,0,0,0,2,6,4,0,0,2,0,0,5,0,28,5,98,0,1,29,3,2,1,0,0,23,0,326,1,5,108,22,0,65,8,117,9,2,5,0,181,102,79,0,0,0,0,0,2,0,0,0,0,12,514646
OHIO,Cities,Mayfield Heights,"18,519",374,67,258,49,65,8,41,16,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,8,0,2,0,0,12,2,7,0,0,0,3,0,220,2,1,156,26,0,17,2,16,2,3,11,1,38,25,13,0,0,0,0,0,1,0,0,0,0,9,514646
OHIO,Cities,McConnelsville,"1,760",63,20,25,18,19,0,10,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,2,0,11,0,0,0,0,14,8,6,0,0,0,0,0,3,0,0,0,0,1,514646
OHIO,Cities,Mechanicsburg,"1,579",100,24,27,49,23,1,4,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,6,0,0,1,1,0,0,0,0,0,0,13,0,0,2,2,0,0,1,8,3,0,0,0,45,29,16,0,0,0,0,0,0,0,0,0,0,4,514646
OHIO,Cities,Mentor,"47,289","1,992",323,"1,045",624,299,41,200,58,0,0,0,0,0,0,0,7,17,9,0,0,7,0,1,0,0,60,17,120,0,4,149,38,28,1,0,0,82,0,630,5,1,258,33,0,48,12,273,24,13,28,0,574,365,209,0,0,0,0,0,2,1,0,1,0,47,514646
OHIO,Cities,Mentor-on-the-Lake,"7,400",212,55,96,61,52,5,26,21,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,7,1,18,0,0,7,1,2,1,0,0,3,0,55,0,1,7,5,0,8,1,33,4,4,0,0,60,35,25,0,0,0,0,0,0,0,0,0,0,1,514646
OHIO,Cities,Miamisburg,"19,913",883,165,398,320,137,16,82,39,0,0,0,0,0,0,0,5,23,13,0,0,9,0,1,2,0,46,11,77,0,1,24,12,1,2,0,0,9,0,190,2,4,39,7,0,26,3,109,29,11,7,0,296,179,117,0,0,0,0,0,4,2,0,2,0,18,514646
OHIO,Cities,"Miami Township, Clermont County","42,764","1,285",159,650,476,132,11,68,53,1,1,0,0,0,0,0,0,26,9,1,0,16,0,0,2,0,43,9,91,0,3,54,7,19,1,0,0,27,0,414,1,3,139,36,4,42,6,183,23,1,10,0,461,250,211,0,0,0,0,0,3,0,0,0,0,12,514646
OHIO,Cities,"Miami Township, Montgomery County","29,188","1,679",328,"1,061",290,292,33,155,104,2,2,0,0,0,0,0,3,31,9,3,0,15,1,3,2,0,41,13,91,0,1,62,30,9,4,0,0,19,0,773,4,2,439,20,0,41,4,263,38,16,24,0,251,162,89,0,0,0,0,0,5,0,0,0,0,34,514646
OHIO,Cities,Middleport,"2,434",86,10,23,53,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,2,1,0,4,0,50,28,22,0,0,0,0,0,0,0,0,0,0,3,514646
OHIO,Cities,Middletown,"48,878","3,288",982,"1,797",509,941,126,504,311,1,1,0,0,0,0,0,4,36,27,2,0,7,0,0,5,0,286,10,205,0,0,16,4,6,0,0,0,6,0,"1,045",9,6,350,177,3,145,33,322,141,50,39,0,476,279,197,0,0,0,0,0,2,0,0,0,0,31,514646
OHIO,Cities,Milford,"6,880",392,65,215,112,53,3,36,14,0,0,0,0,0,0,0,1,11,8,0,0,3,0,0,2,0,13,10,47,0,0,16,2,11,0,0,0,3,0,116,2,2,34,10,0,19,4,45,8,1,2,0,110,60,50,0,0,0,0,0,0,0,0,0,0,2,514646
OHIO,Cities,Milton Township,"2,439",32,10,19,3,10,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,3,1,0,0,0,0,2,0,6,0,0,0,4,0,1,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Monroe,"16,531",976,129,556,291,123,13,48,62,0,0,0,0,0,0,0,1,5,0,0,0,4,1,0,0,0,34,9,60,0,0,15,4,1,0,0,1,9,0,416,2,2,236,46,1,45,6,78,9,1,12,0,280,157,123,0,0,0,0,0,0,0,0,0,0,11,514646
OHIO,Cities,Monroeville,"1,356",91,15,19,57,14,3,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,10,2,1,0,0,4,1,0,1,0,56,34,22,0,0,0,0,0,0,0,0,0,0,1,514646
OHIO,Cities,Montgomery,"10,867",252,27,163,62,19,1,14,4,0,0,0,0,0,0,0,0,8,3,0,0,4,0,1,0,0,8,9,34,0,0,19,1,1,1,0,0,16,0,90,0,0,1,0,0,7,0,82,0,0,3,0,57,40,17,0,0,0,0,0,1,0,0,0,0,4,514646
OHIO,Cities,Montpelier,"3,932",337,96,174,67,80,3,36,41,0,0,0,0,0,0,0,0,16,6,2,0,7,0,1,1,0,20,7,16,0,0,4,1,1,0,0,0,2,0,116,2,1,20,21,2,7,8,55,6,0,4,0,61,42,19,0,0,0,0,0,1,2,1,1,0,3,514646
OHIO,Cities,Moraine,"6,455","1,191",223,715,253,206,19,94,93,3,3,0,0,0,0,0,0,14,6,1,0,7,0,0,3,0,45,7,114,0,2,36,18,4,1,0,2,11,0,453,4,6,224,26,5,23,7,158,20,12,23,0,234,164,70,0,0,0,0,0,2,1,0,1,0,16,514646
OHIO,Cities,Mount Healthy,"6,052",850,335,448,67,324,13,95,216,0,0,0,0,0,0,0,3,8,7,0,0,1,0,0,3,0,62,2,102,0,1,21,5,8,0,0,0,8,0,220,0,0,0,0,0,7,0,213,23,5,9,0,57,41,16,0,0,0,0,0,2,0,0,0,0,8,514646
OHIO,Cities,Mount Orab,"3,454",226,35,72,119,32,2,13,17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,3,3,9,0,0,3,0,3,0,0,0,0,0,44,0,1,9,6,1,11,3,13,4,1,4,0,115,60,55,0,0,0,0,0,1,0,0,0,0,3,514646
OHIO,Cities,Mount Vernon,"16,663",868,224,412,232,202,16,38,148,0,0,0,0,0,0,0,2,20,11,0,0,9,0,0,0,0,29,9,72,0,0,9,2,5,1,0,0,1,0,287,1,2,59,30,1,25,3,166,2,0,4,1,222,111,111,0,0,0,0,0,2,0,0,0,0,7,514646
OHIO,Cities,Munroe Falls,"5,080",100,14,32,54,13,0,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,5,3,1,0,0,0,1,0,22,0,0,6,2,0,3,1,10,0,0,0,0,51,32,19,0,0,0,0,0,0,0,0,0,0,3,514646
OHIO,Cities,Napoleon,"8,188",644,296,255,93,279,15,46,218,0,0,0,0,0,0,0,1,16,4,3,0,9,0,0,1,0,26,10,32,0,0,14,1,6,0,0,0,7,0,162,1,2,43,37,1,16,5,57,2,1,7,0,88,48,40,0,0,0,0,0,1,1,0,1,0,3,514646
OHIO,Cities,Navarre,"1,846",92,28,38,26,26,5,10,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2,13,0,0,4,1,1,2,0,0,0,0,12,0,0,1,5,0,1,0,5,1,0,2,0,26,21,5,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Nelsonville,"5,158",326,76,221,29,74,7,24,43,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,46,3,25,0,1,6,1,4,0,0,0,1,0,118,2,0,30,25,0,28,0,33,16,1,5,0,24,21,3,0,0,0,0,0,0,1,0,1,0,4,514646
OHIO,Cities,New Albany,"11,332",520,68,172,280,62,4,30,28,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,23,3,21,0,2,23,9,5,2,1,0,6,0,95,0,0,6,21,0,42,2,24,2,0,3,0,266,139,127,0,0,0,0,0,6,0,0,0,0,8,514646
OHIO,Cities,Newark,"50,340","3,874",967,"2,601",306,895,83,490,322,1,1,0,0,0,0,0,5,66,32,2,0,27,0,5,21,0,321,56,672,0,1,75,30,21,0,0,0,24,0,"1,264",0,0,173,92,0,237,10,752,143,31,17,0,253,162,91,0,0,0,0,0,16,1,0,1,0,36,514646
OHIO,Cities,New Boston,"2,093",524,77,363,84,76,12,33,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,21,2,22,0,0,14,10,3,0,0,0,1,0,285,1,6,211,15,0,12,3,37,7,6,5,0,82,35,47,0,0,0,0,0,0,0,0,0,0,2,514646
OHIO,Cities,New Bremen,"2,977",41,6,32,3,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,7,1,0,0,0,0,6,0,17,0,0,0,0,1,2,0,14,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,New Franklin,"14,162",305,89,141,75,87,4,40,43,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,22,3,28,0,0,19,0,1,0,0,0,18,0,60,0,0,2,4,0,10,1,43,6,2,1,0,69,42,27,0,0,0,0,0,0,0,0,0,0,6,514646
OHIO,Cities,New Lebanon,"4,001",141,40,78,23,39,2,13,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11,2,6,0,2,8,0,6,0,0,0,2,0,39,0,0,4,6,0,7,0,22,4,0,5,0,21,11,10,0,0,0,0,0,0,0,0,0,0,2,514646
OHIO,Cities,New Lexington,"4,654",284,82,153,49,72,9,35,28,0,0,0,0,0,0,0,2,8,5,0,0,3,0,0,0,0,16,4,22,0,0,3,1,1,0,0,0,1,0,96,1,0,14,23,0,16,2,40,9,2,1,0,48,16,32,0,0,0,0,0,1,0,0,0,0,0,514646
OHIO,Cities,New Philadelphia,"17,434",621,95,321,205,87,8,32,47,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,1,0,5,3,30,0,1,36,33,3,0,0,0,0,0,233,2,0,205,2,0,2,1,21,6,0,6,0,189,112,77,0,0,0,0,0,0,0,0,0,0,16,514646
OHIO,Cities,New Richmond,"2,700",164,29,42,93,25,4,16,5,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,4,1,10,0,0,4,0,3,0,0,0,1,0,20,0,0,1,5,0,3,0,11,3,0,0,0,91,48,43,0,0,0,0,0,1,0,0,0,0,1,514646
OHIO,Cities,Newton Falls,"4,481",167,64,83,20,60,7,37,16,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,8,1,24,0,0,4,2,0,0,0,0,2,0,37,0,0,4,8,1,3,1,20,4,1,4,0,16,10,6,0,0,0,0,0,2,0,0,0,0,2,514646
OHIO,Cities,Niles,"18,222","1,107",378,651,78,357,44,191,122,2,2,0,0,0,0,0,4,15,7,1,0,7,0,0,0,0,47,5,138,0,0,20,7,1,0,0,0,12,0,401,3,4,84,30,0,47,6,227,19,16,5,0,70,36,34,0,0,0,0,0,2,0,0,0,0,6,514646
OHIO,Cities,North Baltimore,"3,557",60,21,27,12,19,1,11,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,10,0,1,1,1,0,0,0,0,0,0,7,0,0,2,2,0,1,1,1,1,0,1,0,11,7,4,0,0,0,0,0,0,0,0,0,0,1,514646
OHIO,Cities,North Canton,"17,251",572,127,384,61,114,9,59,46,0,0,0,0,0,0,0,0,13,5,0,0,8,0,0,1,0,27,10,61,0,1,50,3,2,1,0,0,44,0,221,1,0,28,18,4,46,2,122,6,1,6,0,58,35,23,0,0,0,0,0,1,0,0,0,0,2,514646
OHIO,Cities,North College Hill,"9,271",423,84,320,19,78,15,43,20,0,0,0,0,0,0,0,1,5,3,0,0,2,0,0,0,0,38,1,43,0,2,5,1,2,0,0,0,2,0,194,0,0,0,0,0,7,0,187,21,13,3,0,17,8,9,0,0,0,0,0,0,0,0,0,0,2,514646
OHIO,Cities,Northfield,"3,670",121,19,50,52,16,3,3,10,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,2,0,10,0,0,4,0,2,0,0,0,2,0,27,1,0,0,0,0,6,0,20,1,1,5,0,45,38,7,0,0,0,0,0,1,0,0,0,0,6,514646
OHIO,Cities,North Olmsted,"31,421",837,146,497,194,145,8,136,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,22,0,80,0,0,11,7,1,0,0,0,3,0,354,0,1,299,0,0,33,0,21,13,0,16,0,175,132,43,0,0,0,0,0,0,0,0,0,0,19,514646
OHIO,Cities,North Royalton,"30,177",567,132,200,235,124,10,42,72,0,0,0,0,0,0,0,0,8,6,0,0,2,0,0,1,0,22,3,28,0,1,40,4,13,1,0,3,19,0,97,1,0,5,50,0,9,11,21,4,1,3,0,222,131,91,0,0,0,0,0,5,0,0,0,0,8,514646
OHIO,Cities,Northwood,"5,445",262,56,177,29,49,3,20,26,0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,1,0,21,3,49,0,0,9,1,5,0,0,0,3,0,82,0,1,6,19,0,16,4,36,7,3,2,0,21,11,10,0,0,0,0,0,2,5,1,4,0,1,514646
OHIO,Cities,Norton,"12,007",568,67,322,179,62,13,14,35,0,0,0,0,0,0,0,0,5,2,1,0,1,0,1,0,0,36,6,86,0,0,22,12,0,1,0,0,9,0,144,0,0,26,10,0,34,3,71,18,2,8,3,170,84,86,0,0,0,0,0,0,0,0,0,0,6,514646
OHIO,Cities,Norwalk,"16,903",805,167,361,277,144,6,69,69,0,0,0,0,0,0,0,1,22,7,1,0,13,0,1,2,0,40,4,68,0,0,18,6,4,0,1,1,6,0,219,0,0,44,29,0,22,3,121,4,1,5,0,261,170,91,0,0,0,0,0,1,0,0,0,0,15,514646
OHIO,Cities,Oak Harbor,"2,728",99,25,41,33,24,0,16,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,0,0,4,2,0,0,0,0,2,0,22,0,1,1,3,0,3,0,14,1,0,1,0,30,16,14,0,0,0,0,0,1,0,0,0,0,2,514646
OHIO,Cities,Ontario,"6,067",434,50,297,87,46,5,23,18,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,3,25,0,0,16,12,4,0,0,0,0,0,241,1,1,214,4,0,10,1,10,2,0,7,0,87,45,42,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Oregon,"19,868","1,373",251,898,224,229,27,137,65,0,0,0,0,0,0,0,6,16,8,3,0,3,1,1,0,0,44,27,105,0,2,86,19,9,0,1,0,57,0,584,1,7,266,49,0,60,3,198,20,7,23,1,197,115,82,0,0,0,0,0,6,0,0,0,0,20,514646
OHIO,Cities,Orrville,"8,461",280,95,128,57,83,11,39,33,0,0,0,0,0,0,0,0,12,7,1,0,4,0,0,1,0,14,7,28,0,0,5,0,3,0,0,0,2,0,66,0,1,7,15,1,8,0,34,4,2,1,3,45,28,17,0,0,0,0,0,2,0,0,0,0,7,514646
OHIO,Cities,Ottawa,"4,317",47,23,8,16,23,1,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,2,1,0,0,0,16,12,4,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Ottawa Hills,"4,471",81,10,58,13,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,10,1,3,0,0,0,6,0,24,0,0,0,1,0,13,0,10,7,0,1,0,12,9,3,0,0,0,0,0,0,0,0,0,0,1,514646
OHIO,Cities,Oxford Township,"2,224",44,8,23,13,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,2,1,0,0,0,0,1,0,9,0,0,0,1,0,3,0,5,2,0,1,0,13,9,4,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Parma,"78,322","3,115",375,"1,163","1,577",315,73,163,79,0,0,0,0,0,0,0,11,49,25,3,0,19,0,2,6,0,132,14,131,0,4,176,73,28,1,0,0,74,0,591,0,1,213,13,0,35,19,310,57,11,41,4,"1,481",997,484,0,0,0,0,0,11,1,0,1,0,80,514646
OHIO,Cities,Peninsula,558,27,8,14,5,6,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,9,0,0,0,1,0,1,0,7,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Pepper Pike,"6,371",128,22,59,47,21,4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,9,0,1,18,5,1,0,0,0,12,0,23,1,0,3,4,0,0,0,15,0,1,0,0,44,30,14,0,0,0,0,0,1,0,0,0,0,2,514646
OHIO,Cities,Perrysburg,"21,672",334,37,254,43,31,0,15,16,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,9,9,58,0,1,62,19,15,0,0,0,28,0,113,1,1,9,42,0,29,2,29,2,0,0,0,24,14,10,0,0,0,0,0,4,12,10,2,0,3,514646
OHIO,Cities,Perrysburg Township,"13,013",249,27,163,59,27,3,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,18,0,0,8,0,2,0,0,0,6,0,112,0,1,57,6,0,9,1,38,2,0,5,0,57,33,24,0,0,0,0,0,0,0,0,0,0,2,514646
OHIO,Cities,"Perry Township, Franklin County","3,788",73,16,56,1,15,2,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,9,0,2,6,0,0,1,0,0,5,0,31,0,0,0,6,0,14,0,11,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,"Perry Township, Stark County","28,121","1,309",484,702,123,457,24,231,202,0,0,0,0,0,0,0,3,24,12,0,0,9,0,3,2,0,104,14,128,0,1,87,39,10,3,0,0,34,1,327,0,1,0,65,0,68,4,189,26,7,6,0,97,50,47,0,0,0,0,0,13,1,0,1,0,12,514646
OHIO,Cities,Pickerington,"21,590",464,108,286,70,93,13,39,41,0,0,0,0,0,0,0,1,14,9,0,0,3,0,2,1,0,23,11,26,0,1,9,0,2,2,0,0,5,0,192,2,3,55,29,0,54,1,48,13,7,3,0,55,33,22,0,0,0,0,0,6,0,0,0,0,9,514646
OHIO,Cities,Pierce Township,"11,742",481,66,321,94,57,3,21,33,0,0,0,0,0,0,0,1,8,5,2,0,1,0,0,1,0,14,5,47,0,0,31,4,7,0,0,0,20,0,212,0,1,115,7,1,15,3,70,6,1,4,0,89,45,44,0,0,0,0,0,2,0,0,0,0,3,514646
OHIO,Cities,Pioneer,"1,395",73,12,50,11,12,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,3,0,0,0,0,0,3,0,27,0,1,6,4,1,2,2,11,1,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,2,514646
OHIO,Cities,Poland Township,"11,859",189,60,91,38,58,6,17,35,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,11,3,24,0,0,24,0,1,0,0,0,23,0,27,0,0,0,2,0,8,0,17,0,0,1,0,35,21,14,0,0,0,0,0,1,0,0,0,0,2,514646
OHIO,Cities,Poland Village,"2,420",44,3,18,23,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,4,0,6,0,0,0,3,0,1,0,2,0,0,0,0,22,12,10,0,0,0,0,0,0,0,0,0,0,1,514646
OHIO,Cities,Port Clinton,"5,914",395,176,172,47,166,8,107,51,0,0,0,0,0,0,0,1,9,5,2,0,2,0,0,1,0,13,5,35,0,0,17,8,2,1,0,0,6,0,94,1,1,0,12,0,3,0,77,5,1,1,3,33,24,9,0,0,0,0,0,5,1,1,0,0,5,514646
OHIO,Cities,Powell,"13,545",167,16,137,14,14,0,8,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,2,22,0,0,24,5,2,0,0,0,17,0,79,0,1,11,12,0,27,0,28,2,0,1,0,13,8,5,0,0,0,0,0,0,0,0,0,0,1,514646
OHIO,Cities,Reading,"10,995",555,70,376,109,68,10,36,22,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,36,4,72,0,0,25,2,10,0,0,0,13,0,218,0,0,1,0,0,2,0,215,8,8,5,0,104,64,40,0,0,0,0,0,0,0,0,0,0,5,514646
OHIO,Cities,Reynoldsburg,"38,578","2,691",517,"1,435",739,471,24,321,126,2,2,0,0,0,0,0,6,38,18,3,0,14,0,3,1,0,91,32,214,0,1,113,32,5,4,0,0,71,1,840,10,8,222,37,1,124,16,422,64,26,53,5,682,459,223,0,0,0,0,0,12,2,0,2,0,38,514646
OHIO,Cities,Rio Grande,766,93,12,13,68,11,1,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,2,0,2,0,0,0,0,0,6,0,0,1,0,0,0,1,4,1,0,0,0,64,35,29,0,0,0,0,0,0,0,0,0,0,4,514646
OHIO,Cities,Ripley,"1,695",51,21,20,10,20,3,11,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,11,0,1,0,3,0,2,0,5,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,6,514646
OHIO,Cities,Riverside,"25,148",868,276,472,120,262,14,185,63,0,0,0,0,0,0,0,0,14,9,0,0,5,0,0,1,0,71,6,65,0,0,26,4,7,0,0,0,15,0,232,4,0,19,51,0,65,4,89,43,12,16,0,107,62,45,0,0,0,0,0,2,0,0,0,0,11,514646
OHIO,Cities,Ross Township,"8,944",201,32,133,36,27,4,8,15,0,0,0,0,0,0,0,0,5,1,2,0,1,0,1,0,0,16,10,28,0,0,20,0,5,0,0,1,14,0,50,0,0,5,10,0,13,1,21,8,0,1,0,33,18,15,0,0,0,0,0,2,0,0,0,0,1,514646
OHIO,Cities,Russells Point,"1,377",74,14,27,33,14,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,1,0,0,0,2,0,19,0,1,4,1,0,1,2,10,0,0,0,0,33,28,5,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Russell Township,"5,219",36,5,24,7,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,13,0,0,0,1,0,0,0,12,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Sabina,"2,544",194,53,117,24,51,3,9,39,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,15,1,27,0,0,1,0,0,0,0,0,1,0,72,0,1,7,22,1,12,0,29,0,1,0,0,23,10,13,0,0,0,0,0,0,0,0,0,0,1,514646
OHIO,Cities,Sagamore Hills,"10,934",74,7,49,18,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,18,0,10,0,0,0,8,0,24,0,0,0,6,0,1,0,17,1,0,0,1,15,7,8,0,0,0,0,0,2,0,0,0,0,0,514646
OHIO,Cities,Salem,"11,644",787,151,480,156,144,17,87,40,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,35,1,115,0,0,10,4,2,0,0,0,4,0,302,3,0,38,40,3,45,3,170,7,2,8,0,143,57,86,0,0,0,0,0,1,0,0,0,0,12,514646
OHIO,Cities,Salineville,"1,219",98,23,68,7,23,2,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,16,0,0,5,2,1,0,0,0,2,0,31,0,0,2,6,0,4,0,19,6,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,514646
OHIO,Cities,Sandusky,"24,572","2,717",850,"1,440",427,799,21,193,585,0,0,0,0,0,0,0,6,45,27,4,0,14,0,0,4,0,179,14,344,0,0,73,17,33,2,0,1,20,0,743,3,5,46,160,1,93,2,433,41,22,20,1,396,276,120,0,0,0,0,0,1,0,0,0,0,29,514646
OHIO,Cities,Sebring,"4,200",281,81,153,47,79,5,26,48,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,10,6,32,0,0,14,4,4,1,0,0,5,0,80,0,0,4,25,0,5,2,44,5,0,4,0,40,28,12,0,0,0,0,0,3,0,0,0,0,4,514646
OHIO,Cities,Seven Hills,"11,621",82,18,52,12,16,2,4,10,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,6,0,4,0,0,7,1,1,0,0,2,3,0,30,0,0,0,6,0,3,1,20,1,4,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,2,514646
OHIO,Cities,Shawnee Township,"12,056",338,110,184,44,102,6,20,76,0,0,0,0,0,0,0,0,8,3,0,0,5,0,0,0,0,12,14,37,0,1,24,4,0,0,0,0,20,0,91,0,0,4,27,0,12,0,48,2,1,2,0,31,23,8,1,0,1,0,0,3,0,0,0,0,9,514646
OHIO,Cities,Sheffield Lake,"8,939",192,66,113,13,58,0,2,56,1,1,0,0,0,0,0,0,7,5,0,0,2,0,0,1,0,17,1,32,0,0,7,0,0,0,0,0,7,0,54,23,1,9,5,0,14,0,2,0,0,1,1,10,6,4,0,0,0,0,0,1,0,0,0,0,1,514646
